Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
142.4437462,2.752476196,-0.8223898315,9.255103912,9.690686182,0.0,0.0
142.4537832,2.880010986,-0.8764274597,9.323960724,9.797899364,0.0,0.0
142.4638202,2.959944763,-0.9651928711,9.243577881,9.753799379,0.0,0.0
142.4738572,2.982248383,-0.9836045837,9.056916046,9.585875633,0.0,0.0
142.4838952,2.98135025,-0.9713301086,8.889564056,9.426360942,0.0,0.0
142.4939322,2.935844879,-0.9780661011,8.78852417,9.317400686,0.0,0.0
142.5039692,2.883603516,-0.9873468018,8.712332611,9.230100892,0.0,0.0
142.5140062,2.808010712,-0.9648934937,8.718020782,9.209768182,0.0,0.0
142.5240442,2.690954132,-0.9413923645,8.819210358,9.268544927,0.0,0.0
142.5340812,2.609224091,-0.9376501465,8.934171295,9.354499179,0.0,0.0
142.5441182,2.487676849,-0.9369017029,8.897497559,9.286107027,0.0,0.0
142.5541552,2.321971436,-0.9265731812,8.653504944,9.007399015,0.0,0.0
142.5641922,2.186802521,-0.8620573425,8.430169373,8.751742899,0.0,0.0
142.5742302,2.109413452,-0.7707472229,8.319848785,8.617630777,0.0,0.0
142.5842672,2.005230103,-0.6532415771,8.248596954,8.513931174,0.0,0.0
142.5943042,1.983375549,-0.6005511475,8.382119293,8.634486904,0.0,0.0
142.6043412,2.000440063,-0.6692582703,8.677455139,8.930167679,0.0,0.0
142.6143782,2.12019104,-0.7797285461,8.8412146,9.125254092,0.0,0.0
142.6244162,2.21374649,-0.887504425,8.777297516,9.095564266,0.0,0.0
142.6344532,2.259251862,-0.9714797974,8.759185181,9.097874312,0.0,0.0
142.6444902,2.226919098,-0.9879455566,8.887767792,9.215618341,0.0,0.0
142.6545272,2.153571625,-0.9873468018,9.067394257,9.371785478,0.0,0.0
142.6645652,2.083068237,-0.9946815491,9.135652313,9.422776016,0.0,0.0
142.6746022,2.081421661,-1.034648438,9.113348694,9.405101697,0.0,0.0
142.6846392,2.150428162,-1.056802368,9.084159393,9.39484563,0.0,0.0
142.6946762,2.256856842,-1.068029022,9.140142975,9.475035747,0.0,0.0
142.7047142,2.311493225,-1.128952332,9.274563446,9.624710978,0.0,0.0
142.7147512,2.312990112,-1.208437042,9.566007385,9.915580701,0.0,0.0
142.7247882,2.301164703,-1.265169067,9.839788055,10.184176,0.0,0.0
142.7348252,2.30625412,-1.304836578,10.0276474,10.3718426,0.0,0.0
142.7448622,2.275567932,-1.34674942,10.20023849,10.53740047,0.0,0.0
142.7549002,2.14473999,-1.370699615,10.29259644,10.60265384,0.0,0.0
142.7649372,2.058668976,-1.350341949,10.21939865,10.51178625,0.0,0.0
142.7749742,1.970652008,-1.29765152,10.11356873,10.38516447,0.0,0.0
142.7850112,1.818119202,-1.22160965,10.00429596,10.24128045,0.0,0.0
142.7950482,1.74806488,-1.107846222,9.863289185,10.07807162,0.0,0.0
142.8050862,1.682950287,-0.9777667236,9.682165833,9.875863742,0.0,0.0
142.8151232,1.660796356,-0.8982820129,9.628577271,9.811964909,0.0,0.0
142.8251602,1.676064606,-0.8631051636,9.610315247,9.79348264,0.0,0.0
142.8351972,1.839225311,-0.8318202209,9.464069366,9.676945985,0.0,0.0
142.8452352,1.927691345,-0.7445516968,9.233698425,9.46211064,0.0,0.0
142.8552722,1.983824615,-0.6948550415,9.134604492,9.373333605,0.0,0.0
142.8653092,2.032772827,-0.7180567932,9.1570578,9.407416143,0.0,0.0
142.8753462,2.104174347,-0.785716095,9.110953674,9.38372934,0.0,0.0
142.8853832,2.214644623,-0.7911048889,9.046737213,9.347403487,0.0,0.0
142.8954212,2.329156494,-0.7699987793,9.094188538,9.419242711,0.0,0.0
142.9054582,2.494263153,-0.8138575745,9.197623444,9.56451723,0.0,0.0
142.9154952,2.608325958,-0.9482780457,9.206155701,9.615399021,0.0,0.0
142.9255322,2.625989227,-1.03674408,9.191935272,9.615733553,0.0,0.0
142.9355692,2.638712769,-1.022823029,9.256750488,9.679690162,0.0,0.0
142.9456072,2.601589966,-0.9840536499,9.222022705,9.63235873,0.0,0.0
142.9556442,2.553689575,-1.011746063,8.963959351,9.375368141,0.0,0.0
142.9656812,2.496358795,-1.018781433,8.736731873,9.143314861,0.0,0.0
142.9757182,2.477647705,-0.9163943481,8.646170197,9.040728722,0.0,0.0
142.9857562,2.48647934,-0.8277786255,8.617130585,9.006816112,0.0,0.0
142.9957932,2.414628754,-0.9060658264,8.566685486,8.946479057,0.0,0.0
143.0058302,2.314337311,-1.019679565,8.587941284,8.952577233,0.0,0.0
143.0158672,2.235002289,-1.039438477,8.788224792,9.127352441,0.0,0.0
143.0259042,2.188898163,-1.066232758,9.019344177,9.342199786,0.0,0.0
143.0359422,2.093396759,-1.109043732,8.975036316,9.282433133,0.0,0.0
143.0459792,2.025288391,-1.14901062,8.728498993,9.0337541,0.0,0.0
143.0560162,2.058968353,-1.094823303,8.613687744,8.923766318,0.0,0.0
143.0660532,2.101330261,-1.059347076,8.638536072,8.953329579,0.0,0.0
143.0760912,2.04998703,-1.109941864,8.640032959,8.948999234,0.0,0.0
143.0861282,2.014361115,-1.102607117,8.556506653,8.859300156,0.0,0.0
143.0961652,2.109263763,-1.109941864,8.539741516,8.866123715,0.0,0.0
143.1062022,2.213896179,-1.14317276,8.556506653,8.911901388,0.0,0.0
143.1162392,2.297422485,-1.186283112,8.646170197,9.024504239,0.0,0.0
143.1262772,2.34487381,-1.173858948,8.793314209,9.175987837,0.0,0.0
143.1363142,2.394720154,-1.185085602,9.046737213,9.433057124,0.0,0.0
143.1463512,2.402953033,-1.269060974,9.347162476,9.734174099,0.0,0.0
143.1563882,2.415975952,-1.302441559,9.548942871,9.935572644,0.0,0.0
143.1664252,2.447709961,-1.310375061,9.56780365,9.962491332,0.0,0.0
143.1764632,2.503094788,-1.357676697,9.55957077,9.974676077,0.0,0.0
143.1865002,2.525398407,-1.365161133,9.545799408,9.968128629,0.0,0.0
143.1965372,2.478396149,-1.343905334,9.59699295,10.00253981,0.0,0.0
143.2065742,2.375559998,-1.318907318,9.721833344,10.09439673,0.0,0.0
143.2166122,2.147584076,-1.351389771,9.74219101,10.06720703,0.0,0.0
143.2266492,1.974244537,-1.344653778,9.593400421,9.886307041,0.0,0.0
143.2366862,1.855391693,-1.348096619,9.387279053,9.663376783,0.0,0.0
143.2467232,1.69657196,-1.287921753,9.224268036,9.467006901,0.0,0.0
143.2567602,1.636397095,-1.119971008,9.097631378,9.31123124,0.0,0.0
143.2667982,1.625469818,-0.9490264893,8.931027832,9.127215432,0.0,0.0
143.2768352,1.600322113,-0.8289761353,8.791517944,8.974353462,0.0,0.0
143.2868722,1.592687988,-0.7858657837,8.78268631,8.960458631,0.0,0.0
143.2969092,1.5726297,-0.7035369873,9.00736908,9.170650261,0.0,0.0
143.3069472,1.596729584,-0.6891668701,9.303453369,9.464604637,0.0,0.0
143.3169842,1.731599121,-0.7376660156,9.497899017,9.682596367,0.0,0.0
143.3270212,1.944606171,-0.8009843445,9.541608124,9.770637373,0.0,0.0
143.3370582,2.128872986,-0.8470884705,9.429940338,9.704299761,0.0,0.0
143.3470952,2.217638397,-0.8930429077,9.195827179,9.501509522,0.0,0.0
143.3571332,2.324516144,-0.8786727905,8.926836548,9.266274976,0.0,0.0
143.3671702,2.485880585,-0.8491841125,8.828790436,9.211311334,0.0,0.0
143.3772072,2.656974792,-0.8960366821,8.834328918,9.268644142,0.0,0.0
143.3872442,2.830314331,-0.9181906128,8.919202423,9.402442506,0.0,0.0
143.3972822,3.009791107,-0.9011260986,8.936416626,9.472613835,0.0,0.0
143.4073192,3.137924652,-0.9303153992,8.847651215,9.433609589,0.0,0.0
143.4173562,3.096460876,-1.028960266,8.792865143,9.378768928,0.0,0.0
143.4273932,3.089275818,-1.085392914,8.84345993,9.430190157,0.0,0.0
143.4374302,3.125650177,-1.096918945,9.029373322,9.617822143,0.0,0.0
143.4474682,3.162473602,-1.083746338,9.26124115,9.846132898,0.0,0.0
143.4575052,3.281476135,-1.000968475,9.468410339,10.07079033,0.0,0.0
143.4675422,3.434458008,-0.9551637268,9.526190186,10.1713391,0.0,0.0
