Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),label,window
227.5891554,-0.7467970276,0.5219645691,7.208260345,7.265615598,1.0,0.0
227.5990964,-1.249302063,0.6619235229,6.641838226,6.790648969,1.0,0.0
227.6090364,-1.135538635,0.8029302979,5.722450104,5.889022011,1.0,0.0
227.6189774,-0.6381230164,0.910556488,4.672683105,4.803153288,1.0,0.0
227.6289184,0.1001417542,0.8364605713,3.551514587,3.650061715,1.0,0.0
227.6388594,0.9701325989,0.8550219727,2.580334167,2.886233575,1.0,0.0
227.6488004,1.764081573,0.8562194824,1.964215393,2.775470719,1.0,0.0
227.6587404,2.326761475,0.8161029053,1.401086426,2.835998252,1.0,0.0
227.6686814,2.572250977,0.785716095,0.742306366,2.79013326,1.0,0.0
227.6786224,2.3834935,0.8086184692,0.05254074097,2.51747207,1.0,0.0
227.6885634,1.871558075,0.9801617432,-0.5014572144,2.171383432,1.0,0.0
227.6985044,1.486259308,1.082698517,-0.9569599915,2.072914671,1.0,0.0
227.7084444,0.7550299072,1.122216339,-1.25199646,1.843077537,1.0,0.0
227.7183854,0.126486969,1.215173035,-1.473535767,1.91414527,1.0,0.0
227.7283264,-0.5613327026,1.335822144,-1.820514221,2.326754657,1.0,0.0
227.7382674,-1.11039093,1.345102844,-2.163151703,2.77875781,1.0,0.0
227.7482084,-1.352287903,1.420545959,-2.260000305,2.992362741,1.0,0.0
227.7581494,-1.38656662,1.557062073,-1.990111542,2.882282644,1.0,0.0
227.7680894,-1.115480347,1.711241455,-1.510957947,2.540794686,1.0,0.0
227.7780304,-0.8580157471,1.93068512,-0.7771838379,2.251166536,1.0,0.0
227.7879714,-0.4965174866,2.170935516,0.5815406799,2.301669002,1.0,0.0
227.7979124,0.1011895752,2.248474274,2.15177536,3.113842175,1.0,0.0
227.8078534,1.205293579,1.951042786,3.761378174,4.405367899,1.0,0.0
227.8177934,2.566862183,1.535806274,5.730233917,6.463981987,1.0,0.0
227.8277344,4.484674072,1.912273407,8.101452942,9.455296446,1.0,0.0
227.8376751,6.377637634,3.528163147,10.4894371,12.77303753,1.0,0.0
227.8476161,6.540498962,5.364244995,11.84950882,14.55898727,1.0,0.0
227.8575571,5.933960266,5.776637421,13.8165683,16.10835137,1.0,0.0
227.8674971,5.921685791,3.985911255,18.59178818,19.91503047,1.0,0.0
227.8774381,6.989565125,1.329086151,25.73433517,26.69974714,1.0,0.0
227.8873791,9.505233765,-0.8084687805,31.82127731,33.22042716,1.0,0.0
227.8973201,12.86739212,-4.106410675,34.52794876,37.07575534,1.0,0.0
227.9072611,16.58446243,-7.121440887,34.36029739,38.81223198,1.0,0.0
227.9172021,18.99998932,-8.027057648,31.42280594,37.58757749,1.0,0.0
227.9271421,18.41844864,-7.984246674,26.44565598,33.20180967,1.0,0.0
227.9370831,15.53439606,-7.712262268,21.01988892,27.25127851,1.0,0.0
227.9470241,12.68896317,-7.195836182,16.51560562,22.03531424,1.0,0.0
227.9569651,10.90392517,-6.281238098,13.25987595,18.28042249,1.0,0.0
227.9669061,10.03333557,-5.305567017,11.20225479,15.94701779,1.0,0.0
227.9768461,9.818532257,-4.556075592,10.09575577,14.80154333,1.0,0.0
227.9867871,9.556576996,-3.62022171,9.359287262,13.85750436,1.0,0.0
227.9967281,8.931925964,-2.351609802,8.408913574,12.49076449,1.0,0.0
228.0066691,7.576943665,-1.634900208,7.410639496,10.72383102,1.0,0.0
